"pole1","pole2","pole3","pole4","pole5","pole6","pole7","pole8","pole9","pole10","key"
0,6,0,0,13,348,0,0,0,0,"雲林縣東勢鄉龍潭村"
0,1,0,0,33,368,0,0,0,0,"雲林縣林內鄉九芎村"
0,2,0,0,24,169,0,0,0,0,"雲林縣林內鄉坪頂村"
0,4,0,0,38,418,0,0,0,0,"雲林縣林內鄉林中村"
0,2,0,0,20,304,0,0,0,0,"雲林縣林內鄉林北村"
0,0,0,0,10,26,0,0,0,0,"雲林縣林內鄉林南村"
0,1,0,0,25,249,0,0,0,0,"雲林縣林內鄉林茂村"
0,3,0,0,29,211,0,0,0,0,"雲林縣林內鄉湖本村"
0,5,0,0,24,260,0,0,0,0,"雲林縣林內鄉烏塗村"
0,3,0,0,18,280,0,0,0,0,"雲林縣林內鄉烏麻村"
0,3,0,0,34,279,0,0,0,0,"雲林縣林內鄉重興村"
0,2,0,0,26,434,0,0,0,0,"雲林縣水林鄉土厝村"
0,0,0,0,22,264,0,0,0,0,"雲林縣水林鄉𣐤埔村"
0,1,0,0,4,313,0,0,0,0,"雲林縣水林鄉塭底村"
0,9,0,0,22,535,0,0,0,0,"雲林縣水林鄉大山村"
0,3,0,0,24,401,0,0,0,0,"雲林縣水林鄉大溝村"
0,4,0,0,13,327,0,0,0,0,"雲林縣水林鄉尖山村"
0,4,0,0,17,425,0,0,0,0,"雲林縣水林鄉山腳村"
0,1,0,0,13,335,0,0,0,0,"雲林縣水林鄉後寮村"
0,3,0,0,16,322,0,0,0,0,"雲林縣水林鄉春埔村"
0,0,0,0,6,168,0,0,0,0,"雲林縣水林鄉松中村"
0,0,0,0,9,327,0,0,0,0,"雲林縣水林鄉松北村"
0,1,0,0,15,195,0,0,0,0,"雲林縣水林鄉松西村"
0,3,0,0,31,462,0,0,0,0,"雲林縣水林鄉水北村"
0,4,0,0,20,453,0,0,0,0,"雲林縣水林鄉水南村"
0,0,0,0,10,232,0,0,0,0,"雲林縣水林鄉海埔村"
0,3,0,0,14,383,0,0,0,0,"雲林縣水林鄉溪墘村"
0,5,0,0,13,238,0,0,0,0,"雲林縣水林鄉灣東村"
0,2,0,0,12,364,0,0,0,0,"雲林縣水林鄉灣西村"
0,5,0,0,13,407,0,0,0,0,"雲林縣水林鄉萬興村"
0,3,0,0,21,480,0,0,0,0,"雲林縣水林鄉蕃薯村"
0,0,0,0,18,274,0,0,0,0,"雲林縣水林鄉蘇秦村"
0,6,0,0,3,248,0,0,0,0,"雲林縣水林鄉西井村"
0,2,0,0,14,253,0,0,0,0,"雲林縣水林鄉車港村"
0,8,0,0,18,349,0,0,0,0,"雲林縣水林鄉順興村"
0,6,0,0,13,233,0,0,0,0,"雲林縣臺西鄉五榔村"
0,3,0,0,67,707,0,0,0,0,"雲林縣臺西鄉五港村"
0,2,0,0,9,249,0,0,0,0,"雲林縣臺西鄉光華村"
0,20,0,0,75,1074,0,0,0,0,"雲林縣臺西鄉和豐村"
0,6,0,0,16,447,0,0,0,0,"雲林縣臺西鄉富琦村"
0,5,0,0,10,258,0,0,0,0,"雲林縣臺西鄉山寮村"
0,4,0,0,25,214,0,0,0,0,"雲林縣臺西鄉永豐村"
0,1,0,0,19,182,0,0,0,0,"雲林縣臺西鄉泉州村"
0,2,0,0,6,81,0,0,0,0,"雲林縣臺西鄉海北村"
0,1,0,0,7,77,0,0,0,0,"雲林縣臺西鄉海南村"
0,2,0,0,21,188,0,0,0,0,"雲林縣臺西鄉海口村"
0,12,0,0,28,566,0,0,0,0,"雲林縣臺西鄉溪頂村"
0,8,0,0,28,532,0,0,0,0,"雲林縣臺西鄉牛厝村"
0,2,0,0,8,84,0,0,0,0,"雲林縣臺西鄉臺西村"
0,12,0,0,58,772,0,0,0,0,"雲林縣臺西鄉蚊港村"
0,0,0,1,25,274,0,0,0,0,"雲林縣莿桐鄉五華村"
0,2,0,0,20,465,0,0,0,0,"雲林縣莿桐鄉六合村"
0,1,0,0,32,239,0,0,0,0,"雲林縣莿桐鄉四合村"
0,3,0,0,21,317,0,0,0,0,"雲林縣莿桐鄉埔子村"
0,3,0,0,24,399,0,0,0,0,"雲林縣莿桐鄉埔尾村"
0,3,0,0,42,542,0,0,0,0,"雲林縣莿桐鄉大美村"
0,2,0,0,8,109,0,0,0,0,"雲林縣莿桐鄉甘厝村"
0,2,0,0,18,233,0,0,0,0,"雲林縣莿桐鄉甘西村"
0,0,0,0,23,342,0,0,0,0,"雲林縣莿桐鄉義和村"
0,2,0,0,5,248,0,0,0,0,"雲林縣莿桐鄉興桐村"
0,0,0,0,18,273,0,0,0,0,"雲林縣莿桐鄉興貴村"
0,2,0,0,42,393,0,0,0,0,"雲林縣莿桐鄉莿桐村"
0,0,0,0,21,259,0,0,0,0,"雲林縣莿桐鄉饒平村"
0,0,0,0,15,381,0,0,0,0,"雲林縣莿桐鄉麻園村"
0,9,0,0,27,420,0,0,0,0,"雲林縣虎尾鎮三合里"
0,2,0,0,37,390,0,0,0,0,"雲林縣虎尾鎮下溪里"
0,1,0,0,6,78,0,0,0,0,"雲林縣虎尾鎮中山里"
0,7,0,0,24,294,0,0,0,0,"雲林縣虎尾鎮中溪里"
0,0,0,0,14,73,0,0,0,0,"雲林縣虎尾鎮公安里"
0,1,0,0,16,243,0,0,0,0,"雲林縣虎尾鎮北溪里"
0,5,0,0,19,256,0,0,0,0,"雲林縣虎尾鎮埒內里"
0,2,0,0,20,113,0,0,0,0,"雲林縣虎尾鎮堀頭里"
0,6,0,0,21,945,0,0,0,0,"雲林縣虎尾鎮墾地里"
0,0,0,0,5,24,0,0,0,0,"雲林縣虎尾鎮安慶里"
0,1,0,0,14,152,0,0,0,0,"雲林縣虎尾鎮安溪里"
0,2,0,0,36,283,0,0,0,0,"雲林縣虎尾鎮平和里"
0,2,0,0,22,232,0,0,0,0,"雲林縣虎尾鎮廉使里"
0,2,0,0,29,370,0,0,0,0,"雲林縣虎尾鎮延平里"
0,0,0,0,7,189,0,0,0,0,"雲林縣虎尾鎮建國里"
0,0,0,0,2,63,0,0,0,0,"雲林縣虎尾鎮德興里"
0,7,0,0,36,716,0,0,0,0,"雲林縣虎尾鎮惠來里"
0,1,0,0,19,249,0,0,0,0,"雲林縣虎尾鎮新吉里"
0,1,0,0,3,95,0,0,0,0,"雲林縣虎尾鎮新興里"
0,0,0,0,11,100,0,0,0,0,"雲林縣虎尾鎮東仁里"
0,5,0,0,8,234,0,0,0,0,"雲林縣虎尾鎮東屯里"
0,1,0,0,10,138,0,0,0,0,"雲林縣虎尾鎮穎川里"
0,0,0,0,18,149,0,0,0,0,"雲林縣虎尾鎮立仁里"
0,0,0,0,19,210,0,0,0,0,"雲林縣虎尾鎮興中里"
0,0,0,0,29,301,0,0,0,0,"雲林縣虎尾鎮興南里"
0,0,0,0,14,194,0,0,0,0,"雲林縣虎尾鎮芳草里"
0,0,0,0,6,42,0,0,0,0,"雲林縣虎尾鎮西安里"
0,0,0,0,12,262,0,0,0,0,"雲林縣虎尾鎮西屯里"
0,6,0,0,26,618,0,0,0,0,"雲林縣虎尾鎮頂溪里"
0,10,0,0,21,375,0,0,0,0,"雲林縣褒忠鄉中勝村"
0,9,0,0,18,319,0,0,0,0,"雲林縣褒忠鄉中民村"
0,2,0,0,10,201,0,0,0,0,"雲林縣褒忠鄉埔姜村"
0,0,0,0,19,284,0,0,0,0,"雲林縣褒忠鄉新湖村"
0,3,0,0,11,255,0,0,0,0,"雲林縣褒忠鄉有才村"
0,6,0,0,28,507,0,0,0,0,"雲林縣褒忠鄉潮厝村"
0,2,0,0,9,187,0,0,0,0,"雲林縣褒忠鄉田洋村"
0,5,0,0,20,421,0,0,0,0,"雲林縣褒忠鄉馬鳴村"
0,1,0,0,13,322,0,0,0,0,"雲林縣褒忠鄉龍岩村"
0,2,0,0,11,272,0,0,0,0,"雲林縣西螺鎮七座里"
0,0,0,0,9,128,0,0,0,0,"雲林縣西螺鎮下湳里"
0,0,0,0,2,15,0,0,0,0,"雲林縣西螺鎮中和里"
0,1,0,0,21,195,0,0,0,0,"雲林縣西螺鎮中興里"
0,6,0,0,10,274,0,0,0,0,"雲林縣西螺鎮九隆里"
0,0,0,0,9,35,0,0,0,0,"雲林縣西螺鎮光華里"
0,0,0,0,14,351,0,0,0,0,"雲林縣西螺鎮公舘里"
0,4,0,0,17,136,0,0,0,0,"雲林縣西螺鎮吳厝里"
0,7,0,0,20,223,0,0,0,0,"雲林縣西螺鎮埤頭里"
0,0,0,0,10,108,0,0,0,0,"雲林縣西螺鎮大園里"
0,7,0,0,29,348,0,0,0,0,"雲林縣西螺鎮大新里"
0,1,0,0,25,356,0,0,0,0,"雲林縣西螺鎮安定里"
0,0,0,0,3,43,0,0,0,0,"雲林縣西螺鎮廣福里"
0,2,0,0,8,198,0,0,0,0,"雲林縣西螺鎮廣興里"
0,4,0,0,20,230,0,0,0,0,"雲林縣西螺鎮振興里"
0,10,0,0,15,327,0,0,0,0,"雲林縣西螺鎮新安里"
1,8,0,0,13,247,0,0,0,0,"雲林縣西螺鎮新豐里"
0,4,0,0,10,158,0,0,0,0,"雲林縣西螺鎮東興里"
0,2,0,0,8,117,0,0,0,0,"雲林縣西螺鎮正興里"
0,0,0,0,2,7,0,0,0,0,"雲林縣西螺鎮永安里"
0,0,0,0,5,56,0,0,0,0,"雲林縣西螺鎮河南里"
0,0,0,0,18,163,0,0,0,0,"雲林縣西螺鎮漢光里"
0,8,0,0,19,429,0,0,0,0,"雲林縣西螺鎮福田里"
0,0,0,0,0,10,0,0,0,0,"雲林縣西螺鎮福興里"
0,0,0,0,10,97,0,0,0,0,"雲林縣西螺鎮詔安里"
0,7,0,0,4,215,0,0,0,0,"雲林縣西螺鎮頂湳里"
0,1,0,0,10,266,0,0,0,0,"雲林縣西螺鎮鹿場里"
0,15,0,0,90,1028,0,0,0,0,"雲林縣麥寮鄉三盛村"
0,7,0,0,30,491,0,0,0,0,"雲林縣麥寮鄉崙後村"
0,8,0,0,33,403,0,0,0,0,"雲林縣麥寮鄉後安村"
0,1,0,0,25,191,0,0,0,0,"雲林縣麥寮鄉新吉村"
0,2,0,0,21,431,0,0,0,0,"雲林縣麥寮鄉施厝村"
0,6,0,0,28,434,0,0,0,0,"雲林縣麥寮鄉橋頭村"
0,11,0,0,55,991,0,0,0,0,"雲林縣麥寮鄉海豐村"
0,3,0,0,29,397,0,0,0,0,"雲林縣麥寮鄉瓦磘村"
0,19,0,0,38,1011,0,0,0,0,"雲林縣麥寮鄉興華村"
0,4,0,0,20,270,0,0,0,0,"雲林縣麥寮鄉雷厝村"
0,2,0,0,50,452,0,0,0,0,"雲林縣麥寮鄉麥津村"
0,7,0,0,51,573,0,0,0,0,"雲林縣麥寮鄉麥豐村"
0,0,0,0,3,9,0,0,0,0,"高雄市三民區力行里"
0,0,0,0,2,17,0,0,0,0,"高雄市三民區十全里"
0,0,0,0,4,21,0,0,0,0,"高雄市三民區博惠里"
0,0,0,0,4,5,0,0,0,0,"高雄市三民區同德里"
0,1,0,0,4,24,0,0,0,0,"高雄市三民區安吉里"
0,0,0,0,8,34,0,0,0,0,"高雄市三民區安宜里"
0,0,0,0,10,40,0,0,0,0,"高雄市三民區安東里"
0,4,0,0,23,95,0,0,0,0,"高雄市三民區安泰里"
0,0,0,0,3,13,0,0,0,0,"高雄市三民區安生里"
0,0,0,0,0,5,0,0,0,0,"高雄市三民區安發里"
0,1,0,0,3,29,0,0,0,0,"高雄市三民區寶中里"
0,0,0,0,0,16,0,0,0,0,"高雄市三民區寶安里"
0,0,0,0,0,6,0,0,0,0,"高雄市三民區寶慶里"
0,0,0,0,1,0,0,0,0,0,"高雄市三民區寶民里"
0,0,0,0,1,0,0,0,0,0,"高雄市三民區寶泰里"
0,0,0,0,27,76,0,0,0,0,"高雄市三民區寶獅里"
0,0,0,0,2,1,0,0,0,0,"高雄市三民區寶玉里"
0,1,0,0,11,14,0,0,0,0,"高雄市三民區寶珠里"
0,0,0,2,2,4,0,0,0,0,"高雄市三民區寶盛里"
0,0,0,0,0,6,0,0,0,0,"高雄市三民區寶龍里"
0,0,0,0,1,5,0,0,0,0,"高雄市三民區德仁里"
0,0,0,0,0,1,0,0,0,0,"高雄市三民區德北里"
0,0,0,0,1,8,0,0,0,0,"高雄市三民區德智里"
0,0,0,0,22,68,0,0,0,0,"高雄市三民區德東里"
0,0,0,0,0,1,0,0,0,0,"高雄市三民區德西里"
0,0,0,0,32,103,0,0,0,0,"高雄市三民區本元里"
0,0,0,0,8,41,0,0,0,0,"高雄市三民區本和里"
0,0,0,0,0,3,0,0,0,0,"高雄市三民區本安里"
0,0,0,0,0,1,1,0,0,0,"高雄市三民區本揚里"
0,1,0,0,15,48,0,0,0,0,"高雄市三民區本文里"
0,2,0,0,16,74,0,0,0,0,"高雄市三民區本武里"
0,2,0,0,23,79,0,0,0,0,"高雄市三民區本館里"
0,0,0,0,3,13,0,0,0,0,"高雄市三民區正興里"
0,0,0,0,2,16,0,0,0,0,"高雄市三民區正順里"
0,0,0,0,4,12,0,0,0,0,"高雄市三民區灣中里"
0,0,0,0,2,29,0,0,0,0,"高雄市三民區灣利里"
0,0,0,0,2,8,0,0,0,0,"高雄市三民區灣勝里"
0,0,0,0,4,7,0,0,0,0,"高雄市三民區灣子里"
0,0,0,0,2,26,0,0,0,0,"高雄市三民區灣復里"
0,0,0,0,4,11,0,0,0,0,"高雄市三民區灣愛里"
0,0,0,0,0,1,0,0,0,0,"高雄市三民區灣成里"
0,1,0,0,13,52,0,0,0,0,"高雄市三民區灣興里"
0,0,0,0,0,28,0,0,0,0,"高雄市三民區灣華里"
0,0,0,0,2,10,0,0,0,0,"高雄市三民區精華里"
0,0,0,0,0,1,0,0,0,0,"高雄市三民區豐裕里"
0,0,0,0,3,0,0,0,0,0,"高雄市三民區鼎中里"
0,0,0,0,8,46,0,0,0,0,"高雄市三民區鼎力里"
0,2,0,0,46,148,0,0,0,0,"高雄市三民區鼎強里"
0,0,0,0,11,45,0,0,0,0,"高雄市三民區鼎泰里"
0,0,0,0,0,9,0,0,0,0,"高雄市三民區鼎盛里"
0,1,0,0,11,52,0,0,0,0,"高雄市三民區鼎西里"
0,4,0,0,40,144,0,0,0,0,"高雄市三民區鼎金里"
0,14,0,0,162,480,0,0,0,0,"高雄市仁武區中華里"
0,1,0,0,135,360,0,0,0,0,"高雄市仁武區五和里"
0,1,0,0,65,200,0,0,0,0,"高雄市仁武區仁和里"
0,2,0,0,58,130,0,0,0,0,"高雄市仁武區仁慈里"
0,6,0,0,146,389,0,0,0,0,"高雄市仁武區仁武里"
0,4,0,0,360,849,0,0,2,0,"高雄市仁武區仁福里"
0,1,0,0,191,513,0,0,0,0,"高雄市仁武區八卦里"
0,6,0,0,269,603,0,0,0,0,"高雄市仁武區大灣里"
0,4,0,0,114,338,0,0,0,0,"高雄市仁武區後安里"
0,4,0,0,259,656,0,0,1,0,"高雄市仁武區文武里"
0,8,0,0,164,479,0,0,0,0,"高雄市仁武區灣內里"
0,6,0,1,265,717,0,0,0,0,"高雄市仁武區烏林里"
0,2,0,0,13,27,0,0,0,0,"高雄市仁武區竹後里"
0,5,0,1,148,539,1,0,0,0,"高雄市仁武區考潭里"
0,0,0,0,96,316,0,0,0,0,"高雄市仁武區赤山里"
0,6,0,0,163,536,0,0,0,0,"高雄市仁武區高楠里"
0,1,0,0,302,460,0,0,0,0,"高雄市內門區三平里"
0,0,0,0,195,360,0,0,0,0,"高雄市內門區中埔里"
0,0,0,1,155,366,0,0,0,0,"高雄市內門區光興里"
0,1,0,0,234,445,0,0,0,0,"高雄市內門區內南里"
0,0,0,1,316,459,0,0,0,0,"高雄市內門區內東里"
0,2,0,0,136,268,0,0,0,0,"高雄市內門區內興里"
0,0,0,0,114,241,0,0,0,0,"高雄市內門區內豊里"
0,2,0,0,74,128,0,0,1,0,"高雄市內門區內門里"
0,0,0,0,231,520,0,0,0,0,"高雄市內門區木柵里"
0,1,0,0,275,388,0,0,0,0,"高雄市內門區東埔里"
0,0,0,0,85,338,0,0,0,0,"高雄市內門區永吉里"
0,0,0,0,184,738,0,0,0,0,"高雄市內門區永富里"
0,0,0,0,67,173,0,0,0,0,"高雄市內門區永興里"
0,1,0,0,253,734,0,0,0,0,"高雄市內門區溝坪里"
0,1,0,0,226,315,0,0,0,0,"高雄市內門區瑞山里"
0,0,0,0,187,459,0,0,0,0,"高雄市內門區石坑里"
0,1,0,0,78,168,0,0,0,0,"高雄市內門區觀亭里"
0,0,0,0,191,477,0,0,0,0,"高雄市內門區金竹里"
0,6,0,1,220,771,0,0,0,0,"高雄市六龜區中興里"
0,1,0,0,106,286,0,0,0,0,"高雄市六龜區六龜里"
0,5,0,0,47,104,0,0,0,0,"高雄市六龜區大津里"
1,24,1,2,194,781,1,0,0,0,"高雄市六龜區寶來里"
0,1,0,2,166,532,0,0,0,0,"高雄市六龜區文武里"
0,0,0,0,190,387,0,0,0,0,"高雄市六龜區新威里"
0,1,0,0,209,528,0,0,0,0,"高雄市六龜區新寮里"
0,23,0,1,358,1216,0,0,0,0,"高雄市六龜區新發里"
0,0,0,0,99,302,0,0,0,0,"高雄市六龜區新興里"
0,8,0,1,30,117,0,0,0,0,"高雄市六龜區義寶里"
0,3,0,0,288,728,0,0,0,0,"高雄市六龜區興龍里"
0,47,0,2,437,1605,0,0,0,0,"高雄市六龜區荖濃里"
0,0,0,0,0,1,0,0,0,0,"高雄市前金區後金里"
0,0,0,0,1,0,0,0,0,0,"高雄市前金區社東里"
0,0,0,0,1,12,0,0,0,0,"高雄市前鎮區仁愛里"
0,0,0,0,4,36,0,0,0,0,"高雄市前鎮區信德里"
0,0,0,0,2,2,0,0,0,0,"高雄市前鎮區信義里"
0,0,0,0,4,21,0,0,0,0,"高雄市前鎮區前鎮里"
0,0,0,0,2,9,0,0,0,0,"高雄市前鎮區平昌里"
0,0,0,0,3,7,0,0,0,0,"高雄市前鎮區平等里"
0,0,0,0,0,1,0,0,0,0,"高雄市前鎮區建隆里"
0,0,0,0,0,6,0,0,0,0,"高雄市前鎮區振興里"
0,4,0,0,9,131,0,0,0,0,"高雄市前鎮區明孝里"
0,0,0,0,26,41,0,0,0,0,"高雄市前鎮區明正里"
0,0,0,0,1,4,0,0,0,0,"高雄市前鎮區明禮里"
0,1,0,0,3,7,0,0,0,0,"高雄市前鎮區明義里"
0,0,0,0,0,1,0,0,0,0,"高雄市前鎮區明道里"
0,0,0,0,6,22,0,0,0,0,"高雄市前鎮區瑞南里"
0,1,0,0,1,3,0,0,0,0,"高雄市前鎮區瑞文里"
0,0,0,0,1,11,0,0,0,0,"高雄市前鎮區瑞昌里"
0,0,0,0,2,26,0,0,0,0,"高雄市前鎮區瑞竹里"
0,1,0,0,3,25,0,0,0,0,"高雄市前鎮區瑞華里"
0,0,0,0,0,4,0,0,0,0,"高雄市前鎮區瑞誠里"
0,0,0,0,0,2,0,0,0,0,"高雄市前鎮區瑞隆里"
0,0,0,0,0,1,0,0,0,0,"高雄市前鎮區盛興里"
0,0,0,0,2,5,0,0,0,0,"高雄市前鎮區竹中里"
0,0,0,0,6,9,0,0,0,0,"高雄市前鎮區竹南里"
0,1,0,0,6,35,0,0,0,0,"高雄市前鎮區興化里"
0,0,0,0,2,13,0,0,0,0,"高雄市前鎮區興邦里"
0,2,0,0,14,61,0,0,0,0,"高雄市前鎮區草衙里"
0,0,0,0,1,9,0,0,0,0,"高雄市前鎮區鎮中里"
0,2,0,0,4,65,0,0,0,0,"高雄市前鎮區鎮北里"
0,0,0,0,2,20,0,0,0,0,"高雄市前鎮區鎮昌里"
0,0,0,0,6,24,0,0,0,0,"高雄市前鎮區鎮東里"
0,0,0,0,2,5,0,0,0,0,"高雄市前鎮區鎮榮里"
0,0,0,0,3,17,0,0,0,0,"高雄市前鎮區鎮海里"
0,1,0,0,2,4,0,0,0,0,"高雄市前鎮區鎮陽里"
0,10,0,0,249,794,0,1,0,0,"高雄市大寮區三隆里"
0,4,0,0,155,503,0,0,0,0,"高雄市大寮區上寮里"
0,2,0,0,228,595,0,0,0,0,"高雄市大寮區中庄里"
0,4,0,0,128,451,0,0,0,0,"高雄市大寮區中興里"
0,0,0,0,35,98,0,0,1,0,"高雄市大寮區光武里"
0,4,0,2,276,455,0,0,0,0,"高雄市大寮區內坑里"
0,0,0,0,61,241,0,0,0,0,"高雄市大寮區前庄里"
0,6,0,0,287,1217,0,0,0,0,"高雄市大寮區大寮里"
0,0,0,2,100,222,0,0,0,0,"高雄市大寮區山頂里"
0,13,0,0,172,618,0,0,0,0,"高雄市大寮區後庄里"
0,0,0,0,54,129,0,0,0,0,"高雄市大寮區忠義里"
0,1,0,1,154,295,1,0,0,0,"高雄市大寮區拷潭里"
0,10,0,1,302,689,0,0,0,0,"高雄市大寮區新厝里"
0,3,0,0,190,591,0,0,0,0,"高雄市大寮區昭明里"
0,1,0,0,214,378,0,0,0,0,"高雄市大寮區會社里"
0,16,0,0,262,561,0,0,0,0,"高雄市大寮區會結里"
0,6,0,0,127,371,0,0,0,0,"高雄市大寮區永芳里"
0,1,0,0,64,190,0,0,0,0,"高雄市大寮區江山里"
0,4,0,0,225,567,0,0,0,0,"高雄市大寮區溪寮里"
0,5,0,0,313,887,0,0,0,0,"高雄市大寮區潮寮里"
0,9,0,0,196,634,0,0,0,0,"高雄市大寮區琉球里"
0,0,0,1,76,231,0,0,0,0,"高雄市大寮區義仁里"
0,0,0,0,170,214,0,0,0,0,"高雄市大寮區義和里"
0,0,0,0,122,301,0,0,0,0,"高雄市大寮區翁園里"
0,19,0,0,185,731,0,0,0,0,"高雄市大寮區過溪里"
0,0,0,2,212,646,0,0,1,0,"高雄市大樹區三和里"
0,2,0,0,176,320,0,0,0,0,"高雄市大樹區久堂里"
0,6,0,1,204,456,0,0,0,0,"高雄市大樹區九曲里"
0,1,0,1,176,360,0,0,0,0,"高雄市大樹區井腳里"
0,2,0,0,165,494,0,0,0,0,"高雄市大樹區和山里"
0,1,0,1,181,417,0,0,0,0,"高雄市大樹區大坑里"
0,3,0,1,130,346,0,0,0,0,"高雄市大樹區大樹里"
0,3,0,0,147,434,0,0,0,0,"高雄市大樹區姑山里"
0,1,0,1,149,342,0,0,0,0,"高雄市大樹區小坪里"
0,2,0,3,134,343,0,0,0,0,"高雄市大樹區檨腳里"
0,1,0,2,130,223,0,0,3,0,"高雄市大樹區水安里"
0,1,0,0,93,225,0,0,0,0,"高雄市大樹區水寮里"
0,1,1,0,147,447,0,0,0,0,"高雄市大樹區溪埔里"
0,2,0,0,182,379,0,0,0,0,"高雄市大樹區竹寮里"
0,5,0,4,206,644,0,0,0,0,"高雄市大樹區統嶺里"
0,2,0,1,131,288,0,0,0,0,"高雄市大樹區興山里"
0,1,0,6,301,1059,0,0,0,0,"高雄市大樹區興田里"
0,2,0,2,122,278,0,0,0,0,"高雄市大樹區龍目里"
0,1,0,0,52,221,0,0,0,0,"高雄市大社區三奶里"
0,5,0,4,86,211,0,0,0,0,"高雄市大社區中里里"
0,3,0,0,94,275,0,0,0,0,"高雄市大社區保安里"
0,12,0,0,150,386,0,0,0,0,"高雄市大社區保社里"
0,1,0,0,315,652,0,0,0,0,"高雄市大社區嘉誠里"
0,1,0,0,78,208,0,0,0,0,"高雄市大社區大社里"
0,6,0,0,82,232,0,0,0,0,"高雄市大社區神農里"
0,1,0,0,60,114,0,0,0,0,"高雄市大社區翠屏里"
0,2,0,0,44,186,0,0,0,0,"高雄市大社區觀音里"
0,0,0,0,13,43,0,0,0,0,"高雄市小港區三苓里"
0,0,0,0,14,37,0,0,0,0,"高雄市小港區中厝里"
0,0,0,0,17,33,0,0,0,0,"高雄市小港區二苓里"
0,0,0,0,10,24,0,0,0,0,"高雄市小港區六苓里"
0,0,0,0,14,42,0,0,0,0,"高雄市小港區合作里"
0,0,0,0,62,159,0,0,0,0,"高雄市小港區坪頂里"
0,0,0,0,48,105,0,0,0,0,"高雄市小港區大坪里"
0,0,0,0,2,6,0,0,0,0,"高雄市小港區大苓里"
0,0,0,0,60,122,0,0,0,0,"高雄市小港區孔宅里"
0,0,0,0,9,43,0,0,0,0,"高雄市小港區宏亮里"
0,3,0,0,25,83,0,0,0,0,"高雄市小港區小港里"
0,13,0,0,90,515,0,0,0,0,"高雄市小港區山明里"
0,0,0,0,1,6,0,0,0,0,"高雄市小港區山東里"
0,0,0,0,34,153,0,0,0,0,"高雄市小港區店鎮里"
0,0,0,0,19,53,0,0,0,0,"高雄市小港區廈莊里"
0,2,0,0,75,168,0,0,0,0,"高雄市小港區松山里"
0,0,0,0,10,55,0,0,0,0,"高雄市小港區桂林里"
0,0,0,0,1,4,0,0,0,0,"高雄市小港區正苓里"
0,0,0,0,1,6,0,0,0,0,"高雄市小港區泰山里"
0,8,0,0,13,67,0,0,0,0,"高雄市小港區港口里"
0,0,0,0,1,5,0,0,0,0,"高雄市小港區港后里"
0,0,0,0,4,25,0,0,0,0,"高雄市小港區港墘里"
0,0,0,0,3,6,0,0,0,0,"高雄市小港區港明里"
0,0,0,0,2,6,0,0,0,0,"高雄市小港區港正里"
0,0,0,0,15,58,0,0,0,0,"高雄市小港區濟南里"
0,0,0,0,0,9,0,0,0,0,"高雄市小港區青島里"
0,0,0,0,97,174,0,0,0,0,"高雄市小港區高松里"
0,0,0,0,14,84,0,0,0,0,"高雄市小港區鳳宮里"
0,0,0,0,8,16,0,0,0,0,"高雄市小港區鳳林里"
0,2,0,0,42,192,0,0,0,0,"高雄市小港區鳳森里"
0,0,0,0,18,39,0,0,0,0,"高雄市小港區鳳源里"
0,1,0,0,41,126,0,0,0,0,"高雄市小港區鳳興里"
0,1,0,0,50,168,0,0,0,0,"高雄市小港區鳳鳴里"
0,0,0,0,60,295,0,0,0,0,"高雄市小港區龍鳳里"
0,0,0,0,9,23,0,0,0,0,"高雄市岡山區三和里"
0,0,0,0,22,82,0,0,0,0,"高雄市岡山區仁壽里"
0,2,0,0,77,178,0,0,0,0,"高雄市岡山區仁義里"
0,0,0,0,9,27,0,0,0,0,"高雄市岡山區信義里"
0,0,0,0,24,75,0,0,0,0,"高雄市岡山區前峰里"
0,1,0,0,13,86,0,0,0,0,"高雄市岡山區劉厝里"
0,3,0,0,95,235,0,0,0,0,"高雄市岡山區協和里"
0,0,0,0,25,100,0,0,0,0,"高雄市岡山區協榮里"
0,2,0,0,77,232,0,0,0,0,"高雄市岡山區台上里"
0,0,0,0,1,1,0,0,0,0,"高雄市岡山區嘉峰里"
0,0,0,0,60,156,0,0,0,0,"高雄市岡山區嘉興里"
0,2,0,0,87,452,0,0,0,0,"高雄市岡山區壽天里"
0,0,0,0,22,85,0,0,0,0,"高雄市岡山區壽峰里"
0,1,0,0,0,2,0,0,0,0,"高雄市岡山區大莊里"
0,0,0,0,6,16,0,0,0,0,"高雄市岡山區大遼里"
0,3,0,0,78,219,0,0,0,0,"高雄市岡山區岡山里"
0,2,0,0,18,95,0,0,0,0,"高雄市岡山區平安里"
0,1,0,0,62,184,0,0,1,0,"高雄市岡山區後協里"
0,1,0,0,7,60,0,0,0,0,"高雄市岡山區後紅里"
0,0,0,0,9,34,0,0,0,0,"高雄市岡山區忠孝里"
0,3,0,0,126,315,0,0,0,0,"高雄市岡山區本洲里"
0,5,0,0,72,476,0,0,0,0,"高雄市岡山區潭底里"
0,5,0,0,133,234,0,0,0,0,"高雄市岡山區灣裡里"
0,0,0,0,1,6,0,0,0,0,"高雄市岡山區為隨里"
0,2,0,0,40,158,0,0,0,0,"高雄市岡山區白米里"
0,0,0,0,35,111,0,0,0,0,"高雄市岡山區石潭里"
0,5,0,0,131,404,0,0,0,0,"高雄市岡山區碧紅里"
0,1,0,0,13,66,0,0,0,0,"高雄市岡山區福興里"
